temperature_c,replicate,freq_thz,n,kappa,alpha_cm-1
70,1,0.5786136366179416,1.3149492498745483,0.03917074977770413,9.500352299624232
70,1,0.5822757482421058,1.314805158407346,0.040695630913153535,9.93266181729374
70,1,0.58593785986627,1.312780430504825,0.04109718731164791,10.093756446562027
70,1,0.5895999714904342,1.311520024766432,0.03976570739656912,9.827777771190917
70,1,0.5932620831145984,1.3119972590500564,0.039156254451947564,9.737262892480713
70,1,0.5969241947387626,1.312313045739379,0.04118506978119523,10.30500363898694
70,1,0.6005863063629268,1.3086462801746706,0.0450341780178513,11.337226603056024
70,1,0.6042484179870911,1.300106440265569,0.04409470320446705,11.168403778682237
70,1,0.6079105296112552,1.295527705158647,0.03625824709000536,9.23922686607143
70,1,0.6115726412354194,1.2974994189819848,0.029523480793797536,7.568412061982749
70,1,0.6152347528595836,1.301591848726603,0.02732931818991468,7.047885139830065
70,1,0.6188968644837478,1.3035666092086684,0.029457160769416194,7.641846828662855
70,1,0.622558976107912,1.2994771083885586,0.03127119053516771,8.160449395936338
70,1,0.6262210877320762,1.2946779049048383,0.02555899627115627,6.70904405868774
70,1,0.6298831993562404,1.2969909421833732,0.017666157408759674,4.664351614729997
70,1,0.6335453109804046,1.3037894875946654,0.013986090259637044,3.7141818951361825
70,1,0.6372074226045688,1.310739676737175,0.01600911917445258,4.275997324391315
70,1,0.6408695342287329,1.3128429771308114,0.022151813454734073,5.950700231180746
70,1,0.6445316458528971,1.3091214700894565,0.025154005787782742,6.795799594924172
70,1,0.6481937574770613,1.3072416557672861,0.023113223977435166,6.279926099388953
70,1,0.6518558691012255,1.3090350670556936,0.022140902019325944,6.049730818803701
70,1,0.6555179807253897,1.3102832207006854,0.024458824928346824,6.720620283320623
70,1,0.6591800923495539,1.3076956300804086,0.02688410056283437,7.428288375841566
70,1,0.6628422039737181,1.3042280322709745,0.024790355609698916,6.887824460912803
70,1,0.6665043155978823,1.3052591604144383,0.021062563950573543,5.884415946491165
70,1,0.6701664272220463,1.3088182098462493,0.02085220475481881,5.857655270730552
70,1,0.6738285388462105,1.310429361047236,0.024091787022178568,6.8046779704970515
70,1,0.6774906504703747,1.307970703195942,0.02702298151143564,7.6740695593522394
70,1,0.6811527620945389,1.3047165387345707,0.025695149211975743,7.33643082780775
70,1,0.6848148737187031,1.3054066105646802,0.02322277412045627,6.666170899797811
70,1,0.6884769853428673,1.307488891037297,0.024011757678570885,6.929510227245742
70,1,0.6921390969670315,1.3070882778936357,0.026954213577072065,7.820044210624549
70,1,0.6958012085911957,1.3033486185543395,0.0284563807517649,8.299539630193413
70,1,0.6994633202153598,1.2996088327610495,0.02562683083496678,7.513616216895064
70,1,0.703125431839524,1.3001713013852785,0.02139943376567386,6.3070206013002155
70,1,0.7067875434636882,1.302894171017538,0.020175412311647305,5.977236871455654
70,1,0.7104496550878524,1.304248424740745,0.020943236959975253,6.236864019712681
70,1,0.7141117667120166,1.3044250041405288,0.021025589238511118,6.293663600591643
70,1,0.7177738783361808,1.3059682429077015,0.02043597186805371,6.148541468187492
70,1,0.721435989960345,1.3087745570726446,0.02231537310064932,6.748249286905938
70,1,0.7250981015845092,1.3091209446074314,0.026968071660615395,8.19663927546775
70,1,0.7287602132086733,1.305218245855062,0.030892524038348294,9.436853404393489
70,1,0.7324223248328375,1.299254788518408,0.029996033156589576,9.209044245218987
70,1,0.7360844364570017,1.2973974618455035,0.024388666646890544,7.524971405583702
70,1,0.739746548081166,1.3015155789575896,0.020401443067436693,6.326055475485366
70,1,0.7434086597053302,1.3081432846414098,0.020754478014497688,6.467383167102067
70,1,0.7470707713294944,1.3174679514298595,0.025910419923061326,8.113819793531004
70,1,0.7507328829536586,1.3362508558532515,0.053230193709201803,16.75068788772416
70,1,0.7543949945778228,1.2386809885772765,0.05764593313784063,18.228739261407615
70,1,0.758057106201987,1.2707891083738265,0.022010609800815307,6.993960241608486
70,1,0.7617192178261512,1.2802792613110066,0.020758701585834816,6.628026859233702
70,1,0.7653813294503153,1.2827417353082704,0.021222581297973254,6.808716177979415
70,1,0.7690434410744795,1.282380736285564,0.02072291918005205,6.680223099971353
70,1,0.7727055526986437,1.2816980645138196,0.01856031438482955,6.011578498875104
70,1,0.7763676643228079,1.2821064648322609,0.016060370486736232,5.226514497199121
70,1,0.7800297759469721,1.2827897928528054,0.014185319117038698,4.638093000326793
70,1,0.7836918875711363,1.2833034374701955,0.012203612062584232,4.0088786090009165
70,1,0.7873539991953005,1.2845596507433072,0.010002974718553066,3.3013256788833076
