temperature_c,replicate,frequency_thz,n,kappa,alpha_per_cm
30,1,0.9741216911506717,1.3171855216266648,0.020352565108793342,8.31039234487181
30,1,0.977783802771539,1.310425348668939,0.022619235736079473,9.270644481040517
30,1,0.9814459143924061,1.3004923280915408,0.019841992826480147,8.16283129517577
30,1,0.9851080260132733,1.2908438790749364,0.005600476643301222,2.3125866214626267
30,1,0.9887701376341405,1.3061945724475597,-0.01956629799342162,-8.109482971481402
30,1,0.9924322492550077,1.3320487261795375,-0.005444544706550002,-2.26491338143099
30,1,0.9960943608758749,1.3290215573804542,0.010426378329349409,4.353345361367358
30,1,0.999756472496742,1.3217956721898692,0.014916042359645582,6.25082000794766
30,1,1.0034185841176093,1.3166813167868119,0.013983243792975332,5.8813798708130225
30,1,1.0070806957384764,1.3149962131701596,0.011002039969679958,4.644368285014107
30,1,1.0107428073593436,1.3165321430674541,0.009090982913135964,3.8515954241920163
30,1,1.014404918980211,1.3186215099983283,0.010418383673588123,4.429970707883591
30,1,1.018067030601078,1.317662950793147,0.013477564048169053,5.751444572687194
30,1,1.0217291422219452,1.3138895412814091,0.014107983779091277,6.042127611408139
30,1,1.0253912538428123,1.3110114254761518,0.011255678451978283,4.837828266681637
30,1,1.0290533654636795,1.3111502964680115,0.007210710827435679,3.110320463818533
30,1,1.0327154770845468,1.3138598533228205,0.004397946643578033,1.9037933390429551
30,1,1.0363775887054139,1.3174093002761946,0.0037088671591920964,1.6111962874163233
30,1,1.0400397003262811,1.320842710746005,0.004536154489582479,1.977547462415638
30,1,1.0437018119471484,1.3242459623697913,0.00702297787424167,3.072464677354424
30,1,1.0473639235680154,1.3262768367496385,0.011985529762648897,5.261917157239049
30,1,1.0510260351888827,1.3244676116956788,0.017963326450230625,7.913878852901455
30,1,1.05468814680975,1.3189474894363984,0.020971190040248194,9.271207519802104
30,1,1.058350258430617,1.3141674827440193,0.0189790842331213,8.41964604636262
30,1,1.0620123700514843,1.31410785955006,0.015611033545719187,6.949449340401051
30,1,1.0656744816723513,1.3169665767922547,0.01581457090555018,7.0643326316547945
30,1,1.0693365932932186,1.3180741474178563,0.020039103261133537,8.982182465851423
30,1,1.0729987049140859,1.3150224509561543,0.024943049381811293,11.218580417088004
30,1,1.076660816534953,1.309387026785742,0.027038672060534015,12.202629559237767
30,1,1.0803229281558202,1.3047808332642745,0.026334941591404544,11.925459283850492
