temperature_c,frequency_thz,n,n_std,kappa,kappa_std,alpha_per_cm,alpha_std
40,0.5163577385422734,1.2623216750203767,0.021617075810514537,0.010603293241223156,0.002754802747368087,2.2949890801922894,0.596252699936097
40,0.5200198501631406,1.2588994059362246,0.022434601807787263,0.00457845490246475,0.0030033340352960446,0.9979942145871414,0.6546553489223066
40,0.5236819617840077,1.2609636202300147,0.024664678889224665,-0.0008115456591087245,0.005115167527828638,-0.1781433992536056,1.1228368002852884
40,0.527344073404875,1.2645191686927284,0.02602023988288972,-0.0013179864987715923,0.004200503037039011,-0.29133602611385745,0.9285056133964337
40,0.5310061850257422,1.2655320898817042,0.0242264686913568,-7.199765095674774e-05,0.004247471472106863,-0.016025333187788825,0.9454078659737284
40,0.5346682966466093,1.2657138901314067,0.021673378069533046,0.0007203056777486197,0.003830931591738312,0.1614322992505229,0.8585745111141688
40,0.5383304082674765,1.2659522578223457,0.020417462662764112,0.0021329426698467524,0.0028185341917186246,0.4813015449309284,0.6360062462495938
40,0.5419925198883437,1.264749138053915,0.021446845936624864,0.005043753328243278,0.003618095153880144,1.1458724887163592,0.8219822478577148
40,0.5456546315092109,1.2602577793547698,0.023786395816055912,0.007955283698799059,0.0047750822003013215,1.8195444891744708,1.0921640046884813
40,0.5493167431300781,1.2520542796944447,0.02619665299267074,0.009189468009822368,0.005873032222294359,2.115935221530255,1.3523041511273457
40,0.5529788547509452,1.2355235537315998,0.029850016722149635,0.007909118193807622,0.00841023765683949,1.8332671290546703,1.9494224091749146
40,0.5566409663718124,1.1442577729084893,0.05407799413486842,-0.03149171517016747,0.0252498205398873,-7.347856078318719,5.891455779017867
40,0.5603030779926795,1.3252152467054414,0.021577529619269765,-0.0027991133330540043,0.010663621137047519,-0.6574044693137754,2.50447601094994
40,0.5639651896135468,1.288615995731448,0.02166154486355756,0.005377298711533913,0.004117369080545932,1.2711758157290363,0.9733325746613543
40,0.567627301234414,1.2786534658071864,0.02218598707965347,0.005655281911348393,0.0035231032423187632,1.3455712391060222,0.8382581928855604
40,0.5712894128552811,1.2740229247768515,0.022020847881901902,0.0054648723198172594,0.0034393049174710867,1.3086555655582757,0.8235993923552433
40,0.5749515244761483,1.2709731276498553,0.021506902147715282,0.005373006872933508,0.0031903800079698,1.294904639893202,0.7688875099255303
40,0.5786136360970155,1.268282722573781,0.021336464402977148,0.00480807917663939,0.0032920227033746297,1.1661366269643656,0.7984369870311993
40,0.5822757477178827,1.2664632975243557,0.0225509707676136,0.003264292476516251,0.002970290068468284,0.7967222152661584,0.7249644755664525
40,0.5859378593387499,1.2659627968906602,0.02435487564788516,0.0018031122679841554,0.0018960523571621604,0.4428569752094971,0.46568371068231784
40,0.589599970959617,1.2657160698477345,0.0249142491756298,0.0008089741161138826,0.0033964471167740704,0.19993150755168032,0.8394048447906142
40,0.5932620825804843,1.2656105823025652,0.02436600611389629,-0.00047756221902956906,0.004733996202048353,-0.11875877647407485,1.1772363356770685
40,0.5969241942013515,1.266370370819839,0.023261483153202665,-0.002127505037921434,0.005325249777128958,-0.5323275462317069,1.3324420372228931
40,0.6005863058222186,1.2686720228161357,0.021940794118064474,-0.003267258017174407,0.005615281901418525,-0.8225229394289387,1.4136312929675607
40,0.6042484174430858,1.2717522887339219,0.021116190840738593,-0.002004558653018711,0.0049209709628360515,-0.5077190407881158,1.2463943887273072
40,0.607910529063953,1.2727119347660742,0.021083521918839443,0.0013649860235960445,0.002892443548283866,0.34782198649484286,0.7370445143004772
40,0.6115726406848202,1.2710219785274457,0.021400143073741325,0.004201090212380236,0.001548098061669458,1.0769591170601556,0.39685849085194036
40,0.6152347523056874,1.2677698787950757,0.02223123999475141,0.005017078246674564,0.0014744360625164067,1.2938409565342428,0.38023839208393234
40,0.6188968639265545,1.2647512896906383,0.023417812513504443,0.002619288610380441,0.0024817763574297258,0.6795020911638461,0.6438283349117273
40,0.6225589755474218,1.2657623349923983,0.02412275870396893,-0.001797935676171574,0.0034582478567172356,-0.46918466608546233,0.9024554590015289
40,0.626221087168289,1.270218834248714,0.023983958850477438,-0.002362867878043208,0.003356264763790056,-0.6202350247324732,0.8809942266014366
40,0.6298831987891561,1.2722908906620074,0.023769175474427855,0.0005160196549906933,0.0030775907070504298,0.13624338633074096,0.8125686213951135
40,0.6335453104100233,1.2717665048559892,0.02357752263617297,0.003026244707571327,0.0033256650732840522,0.8036572826525866,0.8831721205893532
40,0.6372074220308905,1.270222886112963,0.023038297224940156,0.004161050849929878,0.004037719091157825,1.1114066983354844,1.0784650814794767
40,0.6408695336517577,1.2688685567864488,0.022176198137705567,0.0037342689007576146,0.004479790215619344,1.0031465295801503,1.203417891821859
40,0.6445316452726249,1.2691314276642511,0.021731538449271028,0.002690356689415741,0.003953787333382921,0.726847446801209,1.0681855828895441
40,0.648193756893492,1.2704687014672118,0.02199436102126327,0.002986755575433923,0.0030534920731919496,0.8115096488524476,0.8296421375993348
40,0.6518558685143593,1.2711726345478644,0.022545316988615054,0.0046677938436045716,0.0026645917738411565,1.2754176059044302,0.7280671286632395
40,0.6555179801352264,1.270509289646198,0.022911595453230404,0.006807907032770238,0.003335031994646722,1.8706278075190217,0.9163761429352552
40,0.6591800917560936,1.2682874788277274,0.02259470599601798,0.008312411809227947,0.0038562123251515254,2.296784741516208,1.065501785970513
40,0.6628422033769609,1.2653323167388624,0.02173777651858196,0.007838039684685102,0.0035416536405724836,2.1777437269214888,0.9840233411621528
40,0.666504314997828,1.2635664091995598,0.0214722485476494,0.005375622973126804,0.003319060311254158,1.5018305269549852,0.9272722661475664
40,0.6701664266186952,1.2640147017506334,0.02200474572699889,0.0023718156537998096,0.0034589053157990145,0.6662738361018112,0.9716514476065059
40,0.6738285382395623,1.2666134883915956,0.022461716462394355,0.0004436882995352601,0.003958778062816532,0.12531888946707598,1.118149094755122
40,0.6774906498604296,1.2700116248282003,0.022199270285577433,0.0012047500456233804,0.004478198056576729,0.3421286300148103,1.2717324822667337
40,0.6811527614812968,1.2713030031170625,0.02158592418029957,0.004156039047224885,0.003948009460337856,1.1866244756411877,1.1272282580761712
40,0.6848148731021639,1.2702918450072924,0.021351033793281494,0.006074417363527329,0.0029929663491781717,1.7436807512952233,0.8591404738949062
40,0.6884769847230311,1.2694184722083492,0.021423383650100925,0.006462749990233142,0.002508177555905299,1.865073465783847,0.7238304768191722
