Frequency (THz),F-statistic,p-value,eta_squared,Significant
1.3146980730749434,8.310736069558269,7.574119813914151e-07,0.6515576992763616,*
1.3183601846991078,7.979088307320285,1.2245158031968032e-06,0.6422559884334738,*
1.3220222963232717,8.049818939979945,1.1042656939161283e-06,0.6442811946813137,*
1.3256844079474361,8.461443533390245,6.11025343463012e-07,0.6556266060826175,*
1.3293465195716,8.65468786665394,4.6539911561779517e-07,0.6607069583777821,*
1.3330086311957645,8.573561048495423,5.215270955507215e-07,0.6585925204245099,*
1.3366707428199285,8.498164482167224,5.800625943523458e-07,0.6566036670314507,*
1.3403328544440927,8.647618044084712,4.7002876733882923e-07,0.6605237373149948,*
1.343994966068257,8.708494559327388,4.3169154233459115e-07,0.6620949551146005,*
1.347657077692421,8.52586874765305,5.57792379929073e-07,0.6573371530340288,*
1.3513191893165855,8.454579446167191,6.170025644314579e-07,0.6554433512074277,*
1.3549813009407494,8.594433156735224,5.064408494148211e-07,0.6591390317183141,*
1.3586434125649138,8.42659487335929,6.42012367678573e-07,0.6546942065279296,*
1.3623055241890778,7.88683998157123,1.4022961627049226e-06,0.6395797638834901,*
1.3659676358132422,7.458636995662083,2.6613688532994143e-06,0.6266139598550283,*
1.3696297474374062,7.134680041950865,4.37773781100492e-06,0.6161674874757269,*
1.3732918590615706,6.759626360275453,7.903274037379633e-06,0.603318782797045,*
1.3769539706857346,6.610378519257633,1.0042675062186634e-05,0.5979633089523461,*
1.380616082309899,6.613417804760629,9.99354117625928e-06,0.598073809902638,*
1.384278193934063,6.266214774269438,1.7625349966020652e-05,0.5850447340646376,*
1.3879403055582273,5.673395506736633,4.8058788957396355e-05,0.5607318888330867,*
1.3916024171823913,5.330570534610203,8.762782123841476e-05,0.5453260732625242,*
1.3952645288065557,5.021659605913365,0.00015258791937673976,0.5304885282476414,*
1.3989266404307197,4.436957436650608,0.0004517854039547316,0.49957850078770827,*
1.402588752054884,3.9363445938138164,0.001188008076721812,0.469686634020307,*
1.406250863679048,3.769361112607573,0.001652609526987169,0.45890556897483176,*
1.4099129753032125,3.3186583517810004,0.004101136250272589,0.4274912285580699,*
1.4135750869273764,13.045598853510132,2.1299277953613916e-09,0.745887167416892,*
1.4172371985515408,10.92525808201741,2.413174736220183e-08,0.7108308090678759,*
1.4208993101757048,11.165100724910818,1.806830172853225e-08,0.7152739303916567,*
1.4245614217998692,10.254512811737946,5.541891917055037e-08,0.6976353922945725,*
1.4282235334240332,8.757932045325212,4.0297207120958815e-07,0.6633602709414941,*
1.4318856450481976,8.149888259960235,9.54841188638065e-07,0.6471075880907883,*
1.4355477566723616,8.33695288294131,7.295224793936548e-07,0.6522724135238601,*
1.439209868296526,8.35029822718125,7.157406920394078e-07,0.6526351050185075,*
1.44287197992069,8.316359180095693,7.513374564459835e-07,0.651711242080597,*
1.4465340915448544,8.381152887802308,6.849103933586832e-07,0.653470764026719,*
1.4501962031690183,7.972689237411549,1.2360511312785656e-06,0.6420716279362658,*
1.4538583147931827,7.549777294012541,2.3183587725301677e-06,0.6294512023073373,*
1.4575204264173467,7.828873378999828,1.5276614546164432e-06,0.6378775072576724,*
1.4611825380415109,8.186454585634339,9.056600499557227e-07,0.6481292080745312,*
1.464844649665675,7.694719877226596,1.8649367130972373e-06,0.6338755842928879,*
1.4685067612898393,7.266664895519907,3.5693590525918526e-06,0.620493301238534,*
1.4721688729140034,7.593943107325563,2.169097171191458e-06,0.6308106525619391,*
1.4758309845381676,7.8123700249838866,1.5654591793912586e-06,0.6373899225177926,*
1.479493096162332,7.439825071064337,2.7385560263470754e-06,0.6260229172146838,*
1.483155207786496,7.346300109263123,3.158611425960861e-06,0.6230565063809405,*
1.4868173194106604,7.5592313051299955,2.2855279403873487e-06,0.6297430439503497,*
1.4904794310348244,7.330150326890594,3.237720494889107e-06,0.6225394987465462,*
1.4941415426589888,6.837232476965145,6.984740553096114e-06,0.6060475339432844,*
1.4978036542831528,6.673935172836869,9.065783719293737e-06,0.6002614951610039,*
1.5014657659073172,6.567822836620057,1.0757790598390993e-05,0.5964096828555314,*
1.5051278775314811,6.284046069293332,1.7113103244352568e-05,0.5857344107492694,*
